"Code","Year.Index","SHMI.before","SHMI.Index","HEE.region.code","HEE.region.name","Name","North","North.v.South","X","Responses","Survey.clinical.proportion","Engagement.Index","Engagement.Index.dichot","RecommendWork.Index","RecommendWork.Index.dichot","RecommendCare.Index","RecommendCare.Index.dichot","WorkStress.Index","FreedomSpeak.Index","Openness.Index"
"RTR",2013,1.037,1.027,"YDF30","Health Education North East (North)","South Tees Hospitals NHS Foundation Trust",1,"North",NA,441,0.71,3.77666666666667,0.633333333333333,3.64,0.64,3.89,0.76,0.37,0,0
"RTR",2014,1.027,1.0268,"YDF30","Health Education North East (North)","South Tees Hospitals NHS Foundation Trust",1,"North",NA,288,0.68,3.85,0.656666666666667,3.5,0.53,3.8,0.7,0.36,0,0
"RTR",2015,1.0268,1.1009,"YDF30","Health Education North East (North)","South Tees Hospitals NHS Foundation Trust",1,"North",NA,3867,0.7,3.82,0.653333333333333,3.47,0.56,3.61,0.61,0.37,0,0
"RTR",2016,1.1009,1.0267,"YDF30","Health Education North East (North)","South Tees Hospitals NHS Foundation Trust",1,"North",NA,2519,0.65,3.83333333333333,0.673333333333333,3.53,0.56,3.79,0.72,0.38,0,0
"RTR",2017,1.0267,1.1056,"YDF30","Health Education North East (North)","South Tees Hospitals NHS Foundation Trust",1,"North",NA,407,0.67,3.83666666666667,0.66,3.34,0.54,3.73,0.69,0.37,0,0
"RTR",2018,1.1056,1.0946,"YDF30","Health Education North East (North)","South Tees Hospitals NHS Foundation Trust",1,"North",NA,408,0.71,3.8,0.653333333333333,3.29,0.48,3.8,0.71,0.4,0,0
"RTR",2019,1.0946,1.119,"YDF30","Health Education North East (North)","South Tees Hospitals NHS Foundation Trust",1,"North",NA,2118,0.7,3.79,0.643333333333333,3.16,0.44,3.61,0.64,0.45,0,0
"RTX",2012,1.107,1.0228,"YDF31","Health Education North West (North)","University Hospitals of Morecambe Bay NHS Foundation Trust",1,"North",NA,413,0.69,3.66666666666667,0.59,3.21,0.41,3.38,0.49,0.39,0,0
"RTX",2013,1.0228,1.047,"YDF31","Health Education North West (North)","University Hospitals of Morecambe Bay NHS Foundation Trust",1,"North",NA,468,0.68,3.75666666666667,0.633333333333333,3.25,0.47,3.51,0.56,0.36,0,0
"RTX",2014,1.047,1.0181,"YDF31","Health Education North West (North)","University Hospitals of Morecambe Bay NHS Foundation Trust",1,"North",NA,412,0.66,3.81333333333333,0.65,3.31,0.49,3.45,0.56,0.37,0,0
"RTX",2015,1.0181,0.9914,"YDF31","Health Education North West (North)","University Hospitals of Morecambe Bay NHS Foundation Trust",1,"North",NA,406,0.7,3.93666666666667,0.72,3.66,0.62,3.68,0.65,0.38,0,0
"RTX",2016,0.9914,1.0335,"YDF31","Health Education North West (North)","University Hospitals of Morecambe Bay NHS Foundation Trust",1,"North",NA,2028,0.61,3.9,0.7,3.58,0.6,3.66,0.65,0.36,0,0
"RTX",2017,1.0335,1.0038,"YDF31","Health Education North West (North)","University Hospitals of Morecambe Bay NHS Foundation Trust",1,"North",NA,2055,0.62,3.91,0.696666666666667,3.68,0.64,3.79,0.7,0.34,0,0
"RTX",2018,1.0038,1.0087,"YDF31","Health Education North West (North)","University Hospitals of Morecambe Bay NHS Foundation Trust",1,"North",NA,2315,0.62,3.96333333333333,0.72,3.78,0.67,3.84,0.72,0.37,0,0
"RTX",2019,1.0087,1.0273,"YDF31","Health Education North West (North)","University Hospitals of Morecambe Bay NHS Foundation Trust",1,"North",NA,3398,0.68,3.96666666666667,0.723333333333333,3.64,0.62,3.71,0.66,0.39,0,0
"RV8",2012,0.8115,0.815,NA,NA,NA,NA,NA,NA,215,0.74,3.98666666666667,0.72,3.64,0.61,3.6,0.63,0.35,0,0
"RV8",2013,0.815,0.831,NA,NA,NA,NA,NA,NA,309,0.75,4.01333333333333,0.72,3.67,0.63,3.63,0.65,0.33,0,0
"RVJ",2012,0.9652,0.9622,"YDF33","Health Education South West (South)","North Bristol NHS Trust",0,"South",NA,439,0.65,3.78666666666667,0.633333333333333,3.28,0.45,3.48,0.54,0.43,0,0
"RVJ",2013,0.9622,0.989,"YDF33","Health Education South West (South)","North Bristol NHS Trust",0,"South",NA,431,0.66,3.86,0.656666666666667,3.4,0.53,3.6,0.61,0.38,0,0
"RVJ",2014,0.989,0.9362,"YDF33","Health Education South West (South)","North Bristol NHS Trust",0,"South",NA,212,0.63,3.57,0.553333333333333,3.03,0.43,3.34,0.52,0.49,0,0
"RVJ",2015,0.9362,0.9017,"YDF33","Health Education South West (South)","North Bristol NHS Trust",0,"South",NA,2623,0.59,3.83,0.666666666666667,3.52,0.57,3.68,0.62,0.35,0,0
"RVJ",2016,0.9017,0.9667,"YDF33","Health Education South West (South)","North Bristol NHS Trust",0,"South",NA,370,0.63,3.90333333333333,0.7,3.42,0.54,3.71,0.65,0.35,0,0
"RVJ",2017,0.9667,0.9552,"YDF33","Health Education South West (South)","North Bristol NHS Trust",0,"South",NA,3667,0.63,3.83,0.663333333333333,3.38,0.53,3.75,0.7,0.42,0,0
"RVJ",2018,0.9552,0.9214,"YDF33","Health Education South West (South)","North Bristol NHS Trust",0,"South",NA,3323,0.59,3.85666666666667,0.676666666666667,3.52,0.59,3.87,0.74,0.42,0,0
"RVJ",2019,0.9214,0.8776,"YDF33","Health Education South West (South)","North Bristol NHS Trust",0,"South",NA,4196,0.64,3.89,0.696666666666667,3.79,0.69,3.96,0.79,0.4,0,0
"RVL",2012,0.8835,0.848,NA,NA,NA,NA,NA,NA,442,0.69,3.84333333333333,0.653333333333333,3.38,0.52,3.6,0.59,0.35,0,0
"RVL",2013,0.848,0.882,NA,NA,NA,NA,NA,NA,444,0.71,3.82,0.65,3.29,0.49,3.51,0.59,0.4,0,0
"RVR",2012,0.935,0.9565,"YDF27","Health Education South London (South)","Epsom and St Helier University Hospitals NHS Trust",0,"South",NA,428,0.72,3.82,0.63,3.45,0.53,3.6,0.6,0.4,0,0
"RVR",2013,0.9565,0.973,"YDF27","Health Education South London (South)","Epsom and St Helier University Hospitals NHS Trust",0,"South",NA,2016,0.71,3.90666666666667,0.676666666666667,3.62,0.62,3.73,0.67,0.35,0,0
"RVR",2014,0.973,0.9902,"YDF27","Health Education South London (South)","Epsom and St Helier University Hospitals NHS Trust",0,"South",NA,1615,0.69,3.83666666666667,0.65,3.55,0.57,3.66,0.64,0.35,0,0
"RVR",2015,0.9902,0.9574,"YDF27","Health Education South London (South)","Epsom and St Helier University Hospitals NHS Trust",0,"South",NA,1499,0.62,3.99,0.726666666666667,3.65,0.62,3.85,0.72,0.33,0,0
"RVR",2016,0.9574,0.9493,"YDF27","Health Education South London (South)","Epsom and St Helier University Hospitals NHS Trust",0,"South",NA,2497,0.69,3.95,0.696666666666667,3.56,0.59,3.74,0.68,0.36,0,0
"RVR",2017,0.9493,0.9527,"YDF27","Health Education South London (South)","Epsom and St Helier University Hospitals NHS Trust",0,"South",NA,2432,0.68,3.92,0.693333333333333,3.53,0.57,3.72,0.67,0.38,0,0
"RVR",2018,0.9527,0.9657,"YDF27","Health Education South London (South)","Epsom and St Helier University Hospitals NHS Trust",0,"South",NA,1975,0.65,3.88333333333333,0.68,3.48,0.56,3.66,0.64,0.41,0,0
"RVR",2019,0.9657,0.9245,"YDF27","Health Education South London (South)","Epsom and St Helier University Hospitals NHS Trust",0,"South",NA,3059,0.71,3.94333333333333,0.71,3.65,0.63,3.8,0.7,0.39,0,0
"RVV",2012,0.9877,0.9568,"YDF29","Health Education Kent, Surrey and Sussex (South)","East Kent Hospitals University NHS Foundation Trust",0,"South",NA,392,0.71,3.77333333333333,0.613333333333333,3.39,0.5,3.52,0.55,0.39,0,0
"RVV",2013,0.9568,0.991,"YDF29","Health Education Kent, Surrey and Sussex (South)","East Kent Hospitals University NHS Foundation Trust",0,"South",NA,416,0.69,3.81666666666667,0.663333333333333,3.44,0.53,3.53,0.57,0.44,0,0
"RVV",2014,0.991,1.0215,"YDF29","Health Education Kent, Surrey and Sussex (South)","East Kent Hospitals University NHS Foundation Trust",0,"South",NA,2682,0.66,3.70333333333333,0.596666666666667,3.08,0.4,3.42,0.53,0.45,0,0
"RVV",2015,1.0215,0.9989,"YDF29","Health Education Kent, Surrey and Sussex (South)","East Kent Hospitals University NHS Foundation Trust",0,"South",NA,2869,0.63,3.85,0.67,3.24,0.48,3.53,0.6,0.43,0,0
"RVV",2016,0.9989,1.0105,"YDF29","Health Education Kent, Surrey and Sussex (South)","East Kent Hospitals University NHS Foundation Trust",0,"South",NA,3150,0.63,3.84,0.663333333333333,3.36,0.51,3.62,0.62,0.42,0,0
"RVV",2017,1.0105,1.0156,"YDF29","Health Education Kent, Surrey and Sussex (South)","East Kent Hospitals University NHS Foundation Trust",0,"South",NA,3307,0.65,3.82333333333333,0.653333333333333,3.12,0.43,3.36,0.53,0.45,0,0
"RVV",2018,1.0156,1.0574,"YDF29","Health Education Kent, Surrey and Sussex (South)","East Kent Hospitals University NHS Foundation Trust",0,"South",NA,3342,0.68,3.83333333333333,0.66,3.21,0.45,3.43,0.54,0.47,0,0
"RVV",2019,1.0574,1.0683,"YDF29","Health Education Kent, Surrey and Sussex (South)","East Kent Hospitals University NHS Foundation Trust",0,"South",NA,4267,0.69,3.87,0.68,3.33,0.5,3.58,0.6,0.44,0,0
"RVW",2012,1.1227,1.099,"YDF30","Health Education North East (North)","North Tees and Hartlepool NHS Foundation Trust",1,"North",NA,458,0.68,3.79,0.633333333333333,3.46,0.55,3.53,0.6,0.36,0,0
"RVW",2013,1.099,1.128,"YDF30","Health Education North East (North)","North Tees and Hartlepool NHS Foundation Trust",1,"North",NA,400,0.64,3.75666666666667,0.613333333333333,3.37,0.53,3.49,0.58,0.4,0,0
"RVW",2014,1.128,1.1824,"YDF30","Health Education North East (North)","North Tees and Hartlepool NHS Foundation Trust",1,"North",NA,2138,0.64,3.74333333333333,0.62,3.42,0.51,3.46,0.54,0.4,0,0
"RVW",2015,1.1824,1.1731,"YDF30","Health Education North East (North)","North Tees and Hartlepool NHS Foundation Trust",1,"North",NA,367,0.69,3.89666666666667,0.69,3.79,0.69,3.96,0.78,0.3,0,0
"RVW",2016,1.1731,1.1029,"YDF30","Health Education North East (North)","North Tees and Hartlepool NHS Foundation Trust",1,"North",NA,736,0.68,3.95333333333333,0.7,3.7,0.64,3.69,0.64,0.31,0,0
"RVW",2017,1.1029,1.0499,"YDF30","Health Education North East (North)","North Tees and Hartlepool NHS Foundation Trust",1,"North",NA,610,0.66,3.9,0.68,3.64,0.62,3.76,0.67,0.34,0,0
"RVW",2018,1.0499,1.0072,"YDF30","Health Education North East (North)","North Tees and Hartlepool NHS Foundation Trust",1,"North",NA,554,0.65,3.93666666666667,0.7,3.72,0.66,3.89,0.71,0.37,0,0
"RVW",2019,1.0072,0.9793,"YDF30","Health Education North East (North)","North Tees and Hartlepool NHS Foundation Trust",1,"North",NA,2417,0.7,3.95,0.706666666666667,3.74,0.67,3.82,0.72,0.37,0,0
"RVY",2012,1.071,1.0274,"YDF31","Health Education North West (North)","Southport and Ormskirk Hospital NHS Trust",1,"North",NA,431,0.73,3.84333333333333,0.666666666666667,3.36,0.48,3.34,0.51,0.36,0,0
"RVY",2013,1.0274,1.1,"YDF31","Health Education North West (North)","Southport and Ormskirk Hospital NHS Trust",1,"North",NA,450,0.73,3.80666666666667,0.643333333333333,3.39,0.5,3.42,0.51,0.31,0,0
"RVY",2014,1.1,1.0727,"YDF31","Health Education North West (North)","Southport and Ormskirk Hospital NHS Trust",1,"North",NA,406,0.7,3.89333333333333,0.68,3.44,0.55,3.44,0.53,0.3,0,0
"RVY",2015,1.0727,1.0789,"YDF31","Health Education North West (North)","Southport and Ormskirk Hospital NHS Trust",1,"North",NA,397,0.72,3.96,0.706666666666667,3.37,0.54,3.8,0.71,0.43,0,0
"RVY",2016,1.0789,1.1588,"YDF31","Health Education North West (North)","Southport and Ormskirk Hospital NHS Trust",1,"North",NA,1628,0.72,3.88333333333333,0.683333333333333,3.38,0.5,3.37,0.51,0.33,0,0
"RVY",2017,1.1588,1.1419,"YDF31","Health Education North West (North)","Southport and Ormskirk Hospital NHS Trust",1,"North",NA,1253,0.67,3.82333333333333,0.653333333333333,3.41,0.51,3.43,0.53,0.32,0,0
"RVY",2018,1.1419,1.1316,"YDF31","Health Education North West (North)","Southport and Ormskirk Hospital NHS Trust",1,"North",NA,1118,0.65,3.83333333333333,0.646666666666667,3.4,0.52,3.42,0.52,0.34,0,0
"RVY",2019,1.1316,0.9923,"YDF31","Health Education North West (North)","Southport and Ormskirk Hospital NHS Trust",1,"North",NA,1358,0.65,3.87,0.67,3.47,0.54,3.47,0.55,0.34,0,0
"RW3",2012,1.0856,1.0957,"YDF31","Health Education North West (North)","Central Manchester University Hospitals NHS Foundation Trust",1,"North",NA,391,0.65,3.85,0.64,3.54,0.61,3.75,0.7,0.35,0,0
"RW3",2013,1.0957,1.003,"YDF31","Health Education North West (North)","Central Manchester University Hospitals NHS Foundation Trust",1,"North",NA,362,0.68,3.85,0.666666666666667,3.62,0.61,3.75,0.67,0.43,0,0
"RW3",2014,1.003,1.0171,"YDF31","Health Education North West (North)","Central Manchester University Hospitals NHS Foundation Trust",1,"North",NA,343,0.69,3.90333333333333,0.683333333333333,3.54,0.61,3.72,0.67,0.33,0,0
"RW3",2015,1.0171,1.0045,"YDF31","Health Education North West (North)","Central Manchester University Hospitals NHS Foundation Trust",1,"North",NA,345,0.66,3.96,0.726666666666667,3.45,0.55,3.64,0.61,0.3,0,0
"RW3",2016,1.0045,1.1179,"YDF31","Health Education North West (North)","Central Manchester University Hospitals NHS Foundation Trust",1,"North",NA,390,0.61,3.95,0.723333333333333,3.56,0.61,3.8,0.72,0.32,0,0
"RW6",2012,1.0325,1.0876,"YDF31","Health Education North West (North)","Pennine Acute Hospitals NHS Trust",1,"North",NA,373,0.69,3.69,0.593333333333333,3.22,0.47,3.37,0.53,0.38,0,0
"RW6",2013,1.0876,1.013,"YDF31","Health Education North West (North)","Pennine Acute Hospitals NHS Trust",1,"North",NA,495,0.68,3.80333333333333,0.626666666666667,3.23,0.45,3.41,0.51,0.36,0,0
"RW6",2014,1.013,1.0455,"YDF31","Health Education North West (North)","Pennine Acute Hospitals NHS Trust",1,"North",NA,2440,0.62,3.75,0.623333333333333,3.27,0.48,3.41,0.54,0.39,0,0
"RW6",2015,1.0455,1.0796,"YDF31","Health Education North West (North)","Pennine Acute Hospitals NHS Trust",1,"North",NA,224,0.58,3.84,0.656666666666667,3.3,0.49,3.5,0.56,0.4,0,0
"RW6",2016,1.0796,1.0906,"YDF31","Health Education North West (North)","Pennine Acute Hospitals NHS Trust",1,"North",NA,3877,0.66,3.84333333333333,0.66,3.29,0.48,3.39,0.52,0.38,0,0
"RW6",2017,1.0906,1.0077,"YDF31","Health Education North West (North)","Pennine Acute Hospitals NHS Trust",1,"North",NA,2834,0.63,3.88,0.676666666666667,3.34,0.52,3.45,0.56,0.36,0,0
"RW6",2018,1.0077,0.9723,"YDF31","Health Education North West (North)","Pennine Acute Hospitals NHS Trust",1,"North",NA,3061,0.62,3.85666666666667,0.676666666666667,3.45,0.54,3.62,0.61,0.38,0,0
"RW6",2019,0.9723,1.076,"YDF31","Health Education North West (North)","Pennine Acute Hospitals NHS Trust",1,"North",NA,4059,0.66,3.90666666666667,0.69,3.57,0.6,3.63,0.63,0.38,0,0
"RWA",2012,1.1606,1.0319,"YDF30","Health Education Yorkshire and the Humber (North)","Hull and East Yorkshire Hospitals NHS Trust",1,"North",NA,292,0.74,3.64333333333333,0.576666666666667,3.13,0.4,3.3,0.48,0.37,0,0
"RWA",2013,1.0319,1.019,"YDF30","Health Education Yorkshire and the Humber (North)","Hull and East Yorkshire Hospitals NHS Trust",1,"North",NA,427,0.7,3.72666666666667,0.593333333333333,3.34,0.48,3.41,0.52,0.4,0,0
"RWA",2014,1.019,1.0726,"YDF30","Health Education Yorkshire and the Humber (North)","Hull and East Yorkshire Hospitals NHS Trust",1,"North",NA,309,0.69,3.71333333333333,0.6,3.25,0.43,3.38,0.51,0.45,0,0
"RWA",2015,1.0726,1.1223,"YDF30","Health Education Yorkshire and the Humber (North)","Hull and East Yorkshire Hospitals NHS Trust",1,"North",NA,293,0.67,3.93333333333333,0.703333333333333,3.49,0.54,3.55,0.58,0.44,0,0
"RWA",2016,1.1223,1.0721,"YDF30","Health Education Yorkshire and the Humber (North)","Hull and East Yorkshire Hospitals NHS Trust",1,"North",NA,3213,0.67,3.96333333333333,0.716666666666667,3.56,0.59,3.69,0.66,0.38,0,0
"RWA",2017,1.0721,1.1034,"YDF30","Health Education Yorkshire and the Humber (North)","Hull and East Yorkshire Hospitals NHS Trust",1,"North",NA,3100,0.67,3.94333333333333,0.696666666666667,3.54,0.59,3.7,0.67,0.37,0,0
"RWA",2018,1.1034,1.088,"YDF30","Health Education Yorkshire and the Humber (North)","Hull and East Yorkshire Hospitals NHS Trust",1,"North",NA,2918,0.65,3.94333333333333,0.713333333333333,3.6,0.62,3.79,0.7,0.39,0,0
"RWA",2019,1.088,1.0393,"YDF30","Health Education Yorkshire and the Humber (North)","Hull and East Yorkshire Hospitals NHS Trust",1,"North",NA,2788,0.65,3.9,0.7,3.6,0.63,3.81,0.71,0.4,0,0
"RWD",2012,1.1078,1.0901,"YDF35","Health Education East Midlands (North)","United Lincolnshire Hospitals NHS Trust",1,"North",NA,389,0.77,3.75,0.613333333333333,3.21,0.43,3.2,0.41,0.43,0,0
"RWD",2013,1.0901,1.035,"YDF35","Health Education East Midlands (North)","United Lincolnshire Hospitals NHS Trust",1,"North",NA,3105,0.76,3.76,0.626666666666667,3.23,0.42,3.21,0.44,0.39,0,0
"RWD",2014,1.035,1.0981,"YDF35","Health Education East Midlands (North)","United Lincolnshire Hospitals NHS Trust",1,"North",NA,2745,0.72,3.71,0.603333333333333,3.17,0.44,3.2,0.45,0.38,0,0
"RWD",2015,1.0981,1.1099,"YDF35","Health Education East Midlands (North)","United Lincolnshire Hospitals NHS Trust",1,"North",NA,271,0.69,3.88666666666667,0.713333333333333,3.41,0.52,3.53,0.54,0.31,0,0
"RWD",2016,1.1099,1.1139,"YDF35","Health Education East Midlands (North)","United Lincolnshire Hospitals NHS Trust",1,"North",NA,2816,0.67,3.96666666666667,0.723333333333333,3.47,0.55,3.55,0.59,0.35,0,0
"RWD",2017,1.1139,1.1487,"YDF35","Health Education East Midlands (North)","United Lincolnshire Hospitals NHS Trust",1,"North",NA,2916,0.66,3.88666666666667,0.676666666666667,3.25,0.45,3.37,0.51,0.39,0,0
"RWD",2018,1.1487,1.1405,"YDF35","Health Education East Midlands (North)","United Lincolnshire Hospitals NHS Trust",1,"North",NA,3217,0.67,3.82333333333333,0.66,3.17,0.42,3.3,0.48,0.45,0,0
"RWD",2019,1.1405,1.0973,"YDF35","Health Education East Midlands (North)","United Lincolnshire Hospitals NHS Trust",1,"North",NA,3749,0.69,3.87,0.68,3.28,0.46,3.37,0.5,0.44,0,0
"RWE",2012,1.0499,1.0491,"YDF36","Health Education East Midlands (North)","University Hospitals of Leicester NHS Trust",1,"North",NA,405,0.77,3.86,0.663333333333333,3.43,0.5,3.45,0.55,0.33,0,0
"RWE",2013,1.0491,1.064,"YDF36","Health Education East Midlands (North)","University Hospitals of Leicester NHS Trust",1,"North",NA,379,0.73,3.84666666666667,0.66,3.41,0.5,3.49,0.57,0.36,0,0
"RWE",2014,1.064,0.9949,"YDF36","Health Education East Midlands (North)","University Hospitals of Leicester NHS Trust",1,"North",NA,3710,0.74,3.79333333333333,0.646666666666667,3.32,0.5,3.5,0.56,0.37,0,0
"RWE",2015,0.9949,0.9816,"YDF36","Health Education East Midlands (North)","University Hospitals of Leicester NHS Trust",1,"North",NA,209,0.65,3.99,0.73,3.56,0.6,3.65,0.64,0.34,0,0
"RWE",2016,0.9816,1.0058,"YDF36","Health Education East Midlands (North)","University Hospitals of Leicester NHS Trust",1,"North",NA,421,0.65,3.97333333333333,0.733333333333333,3.59,0.6,3.69,0.65,0.32,0,0
"RWE",2017,1.0058,0.9663,"YDF36","Health Education East Midlands (North)","University Hospitals of Leicester NHS Trust",1,"North",NA,4453,0.67,3.91333333333333,0.7,3.51,0.57,3.65,0.65,0.36,0,0
"RWE",2018,0.9663,0.9901,"YDF36","Health Education East Midlands (North)","University Hospitals of Leicester NHS Trust",1,"North",NA,5193,0.69,3.95333333333333,0.71,3.56,0.6,3.73,0.66,0.37,0,0
"RWE",2019,0.9901,0.952,"YDF36","Health Education East Midlands (North)","University Hospitals of Leicester NHS Trust",1,"North",NA,5263,0.68,3.93666666666667,0.713333333333333,3.58,0.62,3.72,0.67,0.36,0,0
"RWF",2012,0.9874,0.9677,"YDF29","Health Education Kent, Surrey and Sussex (South)","Maidstone and Tunbridge Wells NHS Trust",0,"South",NA,501,0.73,3.89333333333333,0.686666666666667,3.67,0.64,3.8,0.72,0.32,0,0
"RWF",2013,0.9677,1.02,"YDF29","Health Education Kent, Surrey and Sussex (South)","Maidstone and Tunbridge Wells NHS Trust",0,"South",NA,2668,0.7,3.89333333333333,0.673333333333333,3.54,0.58,3.75,0.69,0.34,0,0
"RWF",2014,1.02,1.0368,"YDF29","Health Education Kent, Surrey and Sussex (South)","Maidstone and Tunbridge Wells NHS Trust",0,"South",NA,413,0.69,3.88333333333333,0.676666666666667,3.7,0.63,3.81,0.72,0.36,0,0
"RWF",2015,1.0368,1.0568,"YDF29","Health Education Kent, Surrey and Sussex (South)","Maidstone and Tunbridge Wells NHS Trust",0,"South",NA,330,0.62,3.97,0.72,3.69,0.65,3.89,0.75,0.36,0,0
"RWF",2016,1.0568,1.0878,"YDF29","Health Education Kent, Surrey and Sussex (South)","Maidstone and Tunbridge Wells NHS Trust",0,"South",NA,437,0.68,3.94333333333333,0.71,3.63,0.62,3.9,0.75,0.38,0,0
"RWF",2017,1.0878,1.0219,"YDF29","Health Education Kent, Surrey and Sussex (South)","Maidstone and Tunbridge Wells NHS Trust",0,"South",NA,399,0.6,3.89,0.706666666666667,3.61,0.62,3.79,0.71,0.33,0,0
"RWF",2018,1.0219,1.0391,"YDF29","Health Education Kent, Surrey and Sussex (South)","Maidstone and Tunbridge Wells NHS Trust",0,"South",NA,1865,0.63,3.92,0.696666666666667,3.67,0.64,3.81,0.72,0.39,0,0
"RWG",2012,1.0569,1.0695,"YDF47","Health Education East of England (South)","West Hertfordshire Hospitals NHS Trust",0,"South",NA,311,0.68,3.93,0.676666666666667,3.44,0.52,3.42,0.53,0.33,0,0
"RWG",2013,1.0695,0.976,"YDF47","Health Education East of England (South)","West Hertfordshire Hospitals NHS Trust",0,"South",NA,1717,0.69,3.87666666666667,0.656666666666667,3.4,0.52,3.52,0.57,0.37,0,0
"RWG",2014,0.976,0.9015,"YDF47","Health Education East of England (South)","West Hertfordshire Hospitals NHS Trust",0,"South",NA,1664,0.66,3.85333333333333,0.656666666666667,3.42,0.51,3.42,0.53,0.37,0,0
"RWG",2015,0.9015,0.9378,"YDF47","Health Education East of England (South)","West Hertfordshire Hospitals NHS Trust",0,"South",NA,1316,0.63,3.95,0.7,3.33,0.49,3.46,0.54,0.38,0,0
"RWG",2016,0.9378,0.8952,"YDF47","Health Education East of England (South)","West Hertfordshire Hospitals NHS Trust",0,"South",NA,1749,0.65,3.95,0.706666666666667,3.44,0.54,3.52,0.57,0.37,0,0
"RWG",2017,0.8952,0.9798,"YDF47","Health Education East of England (South)","West Hertfordshire Hospitals NHS Trust",0,"South",NA,1837,0.67,3.96333333333333,0.72,3.42,0.55,3.47,0.56,0.37,0,0
"RWG",2018,0.9798,0.9646,"YDF47","Health Education East of England (South)","West Hertfordshire Hospitals NHS Trust",0,"South",NA,2026,0.7,4.01666666666667,0.74,3.55,0.6,3.56,0.6,0.36,0,0
"RWG",2019,0.9646,0.9974,"YDF47","Health Education East of England (South)","West Hertfordshire Hospitals NHS Trust",0,"South",NA,2024,0.72,4,0.723333333333333,3.56,0.6,3.58,0.58,0.37,0,0
"RWH",2012,1.136,1.1388,"YDF28","Health Education East of England (South)","East and North Hertfordshire NHS Trust",0,"South",NA,346,0.71,3.89,0.673333333333333,3.56,0.56,3.66,0.66,0.35,0,0
"RWH",2013,1.1388,1.108,"YDF28","Health Education East of England (South)","East and North Hertfordshire NHS Trust",0,"South",NA,321,0.75,3.86333333333333,0.673333333333333,3.57,0.58,3.76,0.66,0.39,0,0
"RWH",2014,1.108,1.1334,"YDF28","Health Education East of England (South)","East and North Hertfordshire NHS Trust",0,"South",NA,315,0.77,3.85333333333333,0.653333333333333,3.42,0.5,3.7,0.67,0.47,0,0
"RWH",2015,1.1334,1.0969,"YDF28","Health Education East of England (South)","East and North Hertfordshire NHS Trust",0,"South",NA,1666,0.68,3.97666666666667,0.723333333333333,3.51,0.59,3.71,0.67,0.4,0,0
"RWH",2016,1.0969,1.0231,"YDF28","Health Education East of England (South)","East and North Hertfordshire NHS Trust",0,"South",NA,1748,0.65,3.97666666666667,0.733333333333333,3.64,0.61,3.82,0.7,0.33,0,0
"RWH",2017,1.0231,1.0736,"YDF28","Health Education East of England (South)","East and North Hertfordshire NHS Trust",0,"South",NA,1607,0.62,3.87666666666667,0.686666666666667,3.31,0.49,3.6,0.62,0.38,0,0
"RWH",2018,1.0736,0.999,"YDF28","Health Education East of England (South)","East and North Hertfordshire NHS Trust",0,"South",NA,2355,0.71,3.92666666666667,0.69,3.45,0.55,3.63,0.64,0.4,0,0
"RWH",2019,0.999,0.8897,"YDF28","Health Education East of England (South)","East and North Hertfordshire NHS Trust",0,"South",NA,2576,0.68,3.90666666666667,0.696666666666667,3.51,0.58,3.67,0.66,0.4,0,0
"RWJ",2012,0.9339,0.9424,"YDF31","Health Education North West (North)","Stockport NHS Foundation Trust",1,"North",NA,392,0.7,3.89,0.676666666666667,3.59,0.58,3.74,0.66,0.38,0,0
"RWJ",2013,0.9424,0.918,"YDF31","Health Education North West (North)","Stockport NHS Foundation Trust",1,"North",NA,439,0.69,3.98333333333333,0.7,3.67,0.65,3.88,0.73,0.36,0,0
"RWJ",2014,0.918,0.9312,"YDF31","Health Education North West (North)","Stockport NHS Foundation Trust",1,"North",NA,246,0.62,3.87666666666667,0.653333333333333,3.56,0.57,3.74,0.65,0.36,0,0
"RWJ",2015,0.9312,0.9748,"YDF31","Health Education North West (North)","Stockport NHS Foundation Trust",1,"North",NA,1841,0.61,3.88333333333333,0.676666666666667,3.75,0.68,3.94,0.75,0.32,0,0
"RWJ",2016,0.9748,0.9101,"YDF31","Health Education North West (North)","Stockport NHS Foundation Trust",1,"North",NA,1808,0.63,3.90666666666667,0.686666666666667,3.41,0.53,3.72,0.67,0.35,0,0
"RWJ",2017,0.9101,0.9609,"YDF31","Health Education North West (North)","Stockport NHS Foundation Trust",1,"North",NA,1949,0.66,3.87333333333333,0.67,3.39,0.52,3.68,0.65,0.41,0,0
"RWJ",2018,0.9609,0.9631,"YDF31","Health Education North West (North)","Stockport NHS Foundation Trust",1,"North",NA,610,0.61,3.90666666666667,0.696666666666667,3.44,0.54,3.71,0.65,0.42,0,0
"RWJ",2019,0.9631,0.9827,"YDF31","Health Education North West (North)","Stockport NHS Foundation Trust",1,"North",NA,2764,0.68,3.94333333333333,0.703333333333333,3.48,0.55,3.61,0.62,0.44,0,0
"RWP",2012,1.0503,1.0279,"YDF32","Health Education West Midlands (North)","Worcestershire Acute Hospitals NHS Trust",1,"North",NA,368,0.74,3.86666666666667,0.646666666666667,3.41,0.53,3.67,0.64,0.36,0,0
"RWP",2013,1.0279,1.059,"YDF32","Health Education West Midlands (North)","Worcestershire Acute Hospitals NHS Trust",1,"North",NA,342,0.76,3.90333333333333,0.706666666666667,3.58,0.6,3.59,0.61,0.35,0,0
